"location_name","TL","TR","spatial_scale","sCh","cCh","deaths","phantom","pop","outbreak_UID","threshold","rural_urban"
"IFIN",2011-12-05,2011-12-11,"admin2",36,NA,0,FALSE,181528.360586502,"IFIN-2011-09-05-2012-01-22",1.55286264802584e-05,"urban"
"IFIN",2011-12-12,2011-12-18,"admin2",30,NA,2,FALSE,181528.360586502,"IFIN-2011-09-05-2012-01-22",1.55286264802584e-05,"urban"
"IFIN",2011-12-19,2011-12-25,"admin2",14,NA,1,FALSE,181528.360586502,"IFIN-2011-09-05-2012-01-22",1.55286264802584e-05,"urban"
"IFIN",2011-12-26,2012-01-01,"admin2",14,NA,0,FALSE,181528.360586502,"IFIN-2011-09-05-2012-01-22",1.55286264802584e-05,"urban"
"IFIN",2012-01-02,2012-01-08,"admin2",4,NA,0,FALSE,201214.756507605,"IFIN-2011-09-05-2012-01-22",1.55286264802584e-05,"urban"
"IFIN",2012-01-09,2012-01-15,"admin2",0,NA,0,FALSE,201214.756507605,"IFIN-2011-09-05-2012-01-22",1.55286264802584e-05,"urban"
"IFIN",2012-01-16,2012-01-22,"admin2",0,NA,0,FALSE,201214.756507605,"IFIN-2011-09-05-2012-01-22",1.55286264802584e-05,"urban"
"IFIN",2022-03-14,2022-03-20,"admin2",7,NA,0,FALSE,341712.00970024,"IFIN-2022-03-14-2022-07-17",1.55286264802584e-05,"urban"
"IFIN",2022-03-21,2022-03-27,"admin2",14,NA,0,FALSE,341712.00970024,"IFIN-2022-03-14-2022-07-17",1.55286264802584e-05,"urban"
"IFIN",2022-03-28,2022-04-03,"admin2",21,NA,1,FALSE,341712.00970024,"IFIN-2022-03-14-2022-07-17",1.55286264802584e-05,"urban"
"IFIN",2022-04-04,2022-04-10,"admin2",32,NA,0,FALSE,341712.00970024,"IFIN-2022-03-14-2022-07-17",1.55286264802584e-05,"urban"
"IFIN",2022-04-11,2022-04-17,"admin2",36,NA,1,FALSE,341712.00970024,"IFIN-2022-03-14-2022-07-17",1.55286264802584e-05,"urban"
"IFIN",2022-04-18,2022-04-24,"admin2",18,NA,0,FALSE,341712.00970024,"IFIN-2022-03-14-2022-07-17",1.55286264802584e-05,"urban"
"IFIN",2022-04-25,2022-05-01,"admin2",25,NA,1,FALSE,341712.00970024,"IFIN-2022-03-14-2022-07-17",1.55286264802584e-05,"urban"
"IFIN",2022-05-02,2022-05-08,"admin2",28,NA,0,FALSE,341712.00970024,"IFIN-2022-03-14-2022-07-17",1.55286264802584e-05,"urban"
"IFIN",2022-05-09,2022-05-15,"admin2",23,NA,0,FALSE,341712.00970024,"IFIN-2022-03-14-2022-07-17",1.55286264802584e-05,"urban"
"IFIN",2022-05-16,2022-05-22,"admin2",20,NA,0,FALSE,341712.00970024,"IFIN-2022-03-14-2022-07-17",1.55286264802584e-05,"urban"
"IFIN",2022-05-23,2022-05-29,"admin2",32,NA,0,FALSE,341712.00970024,"IFIN-2022-03-14-2022-07-17",1.55286264802584e-05,"urban"
"IFIN",2022-05-30,2022-06-05,"admin2",22,NA,0,FALSE,341712.00970024,"IFIN-2022-03-14-2022-07-17",1.55286264802584e-05,"urban"
"IFIN",2022-06-06,2022-06-12,"admin2",30,NA,3,FALSE,341712.00970024,"IFIN-2022-03-14-2022-07-17",1.55286264802584e-05,"urban"
"IFIN",2022-06-13,2022-06-19,"admin2",12,NA,0,FALSE,341712.00970024,"IFIN-2022-03-14-2022-07-17",1.55286264802584e-05,"urban"
"IFIN",2022-06-20,2022-06-26,"admin2",13,NA,0,FALSE,341712.00970024,"IFIN-2022-03-14-2022-07-17",1.55286264802584e-05,"urban"
"IFIN",2022-06-27,2022-07-03,"admin2",7,NA,0,FALSE,341712.00970024,"IFIN-2022-03-14-2022-07-17",1.55286264802584e-05,"urban"
"IFIN",2022-07-04,2022-07-10,"admin2",0,NA,NA,TRUE,341712.00970024,"IFIN-2022-03-14-2022-07-17",1.55286264802584e-05,"urban"
"IFIN",2022-07-11,2022-07-17,"admin2",0,NA,NA,TRUE,341712.00970024,"IFIN-2022-03-14-2022-07-17",1.55286264802584e-05,"urban"
"OOWH",2011-06-20,2011-06-26,"admin2",1,NA,0,FALSE,207294.833321745,"OOWH-2011-06-20-2011-09-25",7.74697522503345e-07,"rural"
"OOWH",2011-06-27,2011-07-03,"admin2",5,NA,0,FALSE,207294.833321745,"OOWH-2011-06-20-2011-09-25",7.74697522503345e-07,"rural"
"OOWH",2011-07-04,2011-07-10,"admin2",8,NA,0,FALSE,207294.833321745,"OOWH-2011-06-20-2011-09-25",7.74697522503345e-07,"rural"
"OOWH",2011-07-11,2011-07-17,"admin2",11,NA,1,FALSE,207294.833321745,"OOWH-2011-06-20-2011-09-25",7.74697522503345e-07,"rural"
"OOWH",2011-07-18,2011-07-24,"admin2",3,NA,0,FALSE,207294.833321745,"OOWH-2011-06-20-2011-09-25",7.74697522503345e-07,"rural"
"OOWH",2011-07-25,2011-07-31,"admin2",11,NA,0,FALSE,207294.833321745,"OOWH-2011-06-20-2011-09-25",7.74697522503345e-07,"rural"
"OOWH",2011-08-01,2011-08-07,"admin2",4,NA,0,FALSE,207294.833321745,"OOWH-2011-06-20-2011-09-25",7.74697522503345e-07,"rural"
"OOWH",2011-08-08,2011-08-14,"admin2",3,NA,0,FALSE,207294.833321745,"OOWH-2011-06-20-2011-09-25",7.74697522503345e-07,"rural"
"OOWH",2011-08-15,2011-08-21,"admin2",0,NA,0,FALSE,207294.833321745,"OOWH-2011-06-20-2011-09-25",7.74697522503345e-07,"rural"
"OOWH",2011-08-22,2011-08-28,"admin2",0,NA,0,FALSE,207294.833321745,"OOWH-2011-06-20-2011-09-25",7.74697522503345e-07,"rural"
"OOWH",2011-08-29,2011-09-04,"admin2",2,NA,0,FALSE,207294.833321745,"OOWH-2011-06-20-2011-09-25",7.74697522503345e-07,"rural"
"OOWH",2011-09-05,2011-09-11,"admin2",1,NA,0,FALSE,207294.833321745,"OOWH-2011-06-20-2011-09-25",7.74697522503345e-07,"rural"
"OOWH",2011-09-12,2011-09-18,"admin2",0,NA,0,FALSE,207294.833321745,"OOWH-2011-06-20-2011-09-25",7.74697522503345e-07,"rural"
"OOWH",2011-09-19,2011-09-25,"admin2",0,NA,0,FALSE,207294.833321745,"OOWH-2011-06-20-2011-09-25",7.74697522503345e-07,"rural"
"ZGEI",2010-10-11,2010-10-17,"admin2",1,NA,0,FALSE,73138.4778035172,"ZGEI-2010-10-11-2010-12-05",6.1426431111145e-06,"urban"
"ZGEI",2010-10-18,2010-10-24,"admin2",3,NA,0,FALSE,73138.4778035172,"ZGEI-2010-10-11-2010-12-05",6.1426431111145e-06,"urban"
"ZGEI",2010-10-25,2010-10-31,"admin2",4,NA,0,FALSE,73138.4778035172,"ZGEI-2010-10-11-2010-12-05",6.1426431111145e-06,"urban"
"ZGEI",2010-11-01,2010-11-07,"admin2",3,NA,0,FALSE,73138.4778035172,"ZGEI-2010-10-11-2010-12-05",6.1426431111145e-06,"urban"
"ZGEI",2010-11-08,2010-11-14,"admin2",0,NA,0,FALSE,73138.4778035172,"ZGEI-2010-10-11-2010-12-05",6.1426431111145e-06,"urban"
"ZGEI",2010-11-15,2010-11-21,"admin2",1,NA,0,FALSE,73138.4778035172,"ZGEI-2010-10-11-2010-12-05",6.1426431111145e-06,"urban"
"ZGEI",2010-11-22,2010-11-28,"admin2",0,NA,0,FALSE,73138.4778035172,"ZGEI-2010-10-11-2010-12-05",6.1426431111145e-06,"urban"
"ZGEI",2010-11-29,2010-12-05,"admin2",0,NA,0,FALSE,73138.4778035172,"ZGEI-2010-10-11-2010-12-05",6.1426431111145e-06,"urban"
"ZGEI",2011-01-10,2011-01-16,"admin2",3,NA,0,FALSE,76963.4649425208,"ZGEI-2011-01-10-2011-05-22",6.1426431111145e-06,"urban"
"ZGEI",2011-01-17,2011-01-23,"admin2",5,NA,0,FALSE,76963.4649425208,"ZGEI-2011-01-10-2011-05-22",6.1426431111145e-06,"urban"
"ZGEI",2011-01-24,2011-01-30,"admin2",12,NA,0,FALSE,76963.4649425208,"ZGEI-2011-01-10-2011-05-22",6.1426431111145e-06,"urban"
"ZGEI",2011-01-31,2011-02-06,"admin2",8,NA,0,FALSE,76963.4649425208,"ZGEI-2011-01-10-2011-05-22",6.1426431111145e-06,"urban"
"ZGEI",2011-02-07,2011-02-13,"admin2",5,NA,1,FALSE,76963.4649425208,"ZGEI-2011-01-10-2011-05-22",6.1426431111145e-06,"urban"
"ZGEI",2011-02-14,2011-02-20,"admin2",2,NA,0,FALSE,76963.4649425208,"ZGEI-2011-01-10-2011-05-22",6.1426431111145e-06,"urban"
"ZGEI",2011-02-21,2011-02-27,"admin2",5,NA,0,FALSE,76963.4649425208,"ZGEI-2011-01-10-2011-05-22",6.1426431111145e-06,"urban"
"ZGEI",2011-02-28,2011-03-06,"admin2",5,NA,0,FALSE,76963.4649425208,"ZGEI-2011-01-10-2011-05-22",6.1426431111145e-06,"urban"
"ZGEI",2011-03-07,2011-03-13,"admin2",2,NA,2,FALSE,76963.4649425208,"ZGEI-2011-01-10-2011-05-22",6.1426431111145e-06,"urban"
"ZGEI",2011-03-14,2011-03-20,"admin2",11,NA,0,FALSE,76963.4649425208,"ZGEI-2011-01-10-2011-05-22",6.1426431111145e-06,"urban"
"ZGEI",2011-03-21,2011-03-27,"admin2",6,NA,0,FALSE,76963.4649425208,"ZGEI-2011-01-10-2011-05-22",6.1426431111145e-06,"urban"
"ZGEI",2011-03-28,2011-04-03,"admin2",3,NA,0,FALSE,76963.4649425208,"ZGEI-2011-01-10-2011-05-22",6.1426431111145e-06,"urban"
"ZGEI",2011-04-04,2011-04-10,"admin2",3,NA,0,FALSE,76963.4649425208,"ZGEI-2011-01-10-2011-05-22",6.1426431111145e-06,"urban"
"ZGEI",2011-04-11,2011-04-17,"admin2",6,NA,1,FALSE,76963.4649425208,"ZGEI-2011-01-10-2011-05-22",6.1426431111145e-06,"urban"
"ZGEI",2011-04-18,2011-04-24,"admin2",5,NA,0,FALSE,76963.4649425208,"ZGEI-2011-01-10-2011-05-22",6.1426431111145e-06,"urban"
"ZGEI",2011-04-25,2011-05-01,"admin2",8,NA,0,FALSE,76963.4649425208,"ZGEI-2011-01-10-2011-05-22",6.1426431111145e-06,"urban"
"ZGEI",2011-05-02,2011-05-08,"admin2",1,NA,0,FALSE,76963.4649425208,"ZGEI-2011-01-10-2011-05-22",6.1426431111145e-06,"urban"
"ZGEI",2011-05-09,2011-05-15,"admin2",0,NA,0,FALSE,76963.4649425208,"ZGEI-2011-01-10-2011-05-22",6.1426431111145e-06,"urban"
"ZGEI",2011-05-16,2011-05-22,"admin2",0,NA,0,FALSE,76963.4649425208,"ZGEI-2011-01-10-2011-05-22",6.1426431111145e-06,"urban"
"ZGEI",2011-08-15,2011-08-21,"admin2",6,NA,0,FALSE,76963.4649425208,"ZGEI-2011-08-15-2012-02-12",6.1426431111145e-06,"urban"
"ZGEI",2011-08-22,2011-08-28,"admin2",8,NA,0,FALSE,76963.4649425208,"ZGEI-2011-08-15-2012-02-12",6.1426431111145e-06,"urban"
"ZGEI",2011-08-29,2011-09-04,"admin2",9,NA,0,FALSE,76963.4649425208,"ZGEI-2011-08-15-2012-02-12",6.1426431111145e-06,"urban"
"ZGEI",2011-09-05,2011-09-11,"admin2",4,NA,0,FALSE,76963.4649425208,"ZGEI-2011-08-15-2012-02-12",6.1426431111145e-06,"urban"
"ZGEI",2011-09-12,2011-09-18,"admin2",7,NA,0,FALSE,76963.4649425208,"ZGEI-2011-08-15-2012-02-12",6.1426431111145e-06,"urban"
"ZGEI",2011-09-19,2011-09-25,"admin2",12,NA,0,FALSE,76963.4649425208,"ZGEI-2011-08-15-2012-02-12",6.1426431111145e-06,"urban"
"ZGEI",2011-09-26,2011-10-02,"admin2",6,NA,0,FALSE,76963.4649425208,"ZGEI-2011-08-15-2012-02-12",6.1426431111145e-06,"urban"
"ZGEI",2011-10-03,2011-10-09,"admin2",4,NA,0,FALSE,76963.4649425208,"ZGEI-2011-08-15-2012-02-12",6.1426431111145e-06,"urban"
"ZGEI",2011-10-10,2011-10-16,"admin2",10,NA,0,FALSE,76963.4649425208,"ZGEI-2011-08-15-2012-02-12",6.1426431111145e-06,"urban"
"ZGEI",2011-10-17,2011-10-23,"admin2",9,NA,0,FALSE,76963.4649425208,"ZGEI-2011-08-15-2012-02-12",6.1426431111145e-06,"urban"
"ZGEI",2011-10-24,2011-10-30,"admin2",24,NA,0,FALSE,76963.4649425208,"ZGEI-2011-08-15-2012-02-12",6.1426431111145e-06,"urban"
"ZGEI",2011-10-31,2011-11-06,"admin2",22,NA,0,FALSE,76963.4649425208,"ZGEI-2011-08-15-2012-02-12",6.1426431111145e-06,"urban"
"ZGEI",2011-11-07,2011-11-13,"admin2",5,NA,0,FALSE,76963.4649425208,"ZGEI-2011-08-15-2012-02-12",6.1426431111145e-06,"urban"
"ZGEI",2011-11-14,2011-11-20,"admin2",6,NA,0,FALSE,76963.4649425208,"ZGEI-2011-08-15-2012-02-12",6.1426431111145e-06,"urban"
"ZGEI",2011-11-21,2011-11-27,"admin2",4,NA,0,FALSE,76963.4649425208,"ZGEI-2011-08-15-2012-02-12",6.1426431111145e-06,"urban"
"ZGEI",2011-11-28,2011-12-04,"admin2",1,NA,0,FALSE,76963.4649425208,"ZGEI-2011-08-15-2012-02-12",6.1426431111145e-06,"urban"
"ZGEI",2011-12-05,2011-12-11,"admin2",1,NA,0,FALSE,76963.4649425208,"ZGEI-2011-08-15-2012-02-12",6.1426431111145e-06,"urban"
"ZGEI",2011-12-12,2011-12-18,"admin2",3,NA,1,FALSE,76963.4649425208,"ZGEI-2011-08-15-2012-02-12",6.1426431111145e-06,"urban"
"ZGEI",2011-12-19,2011-12-25,"admin2",2,NA,0,FALSE,76963.4649425208,"ZGEI-2011-08-15-2012-02-12",6.1426431111145e-06,"urban"
"ZGEI",2011-12-26,2012-01-01,"admin2",0,NA,0,FALSE,76963.4649425208,"ZGEI-2011-08-15-2012-02-12",6.1426431111145e-06,"urban"
"ZGEI",2012-01-02,2012-01-08,"admin2",0,NA,0,FALSE,82297.1106778599,"ZGEI-2011-08-15-2012-02-12",6.1426431111145e-06,"urban"
"ZGEI",2012-01-09,2012-01-15,"admin2",0,NA,0,FALSE,82297.1106778599,"ZGEI-2011-08-15-2012-02-12",6.1426431111145e-06,"urban"
"ZGEI",2012-01-16,2012-01-22,"admin2",0,NA,0,FALSE,82297.1106778599,"ZGEI-2011-08-15-2012-02-12",6.1426431111145e-06,"urban"
"ZGEI",2012-01-23,2012-01-29,"admin2",1,NA,0,FALSE,82297.1106778599,"ZGEI-2011-08-15-2012-02-12",6.1426431111145e-06,"urban"
"ZGEI",2012-01-30,2012-02-05,"admin2",0,NA,0,FALSE,82297.1106778599,"ZGEI-2011-08-15-2012-02-12",6.1426431111145e-06,"urban"
"ZGEI",2012-02-06,2012-02-12,"admin2",0,NA,0,FALSE,82297.1106778599,"ZGEI-2011-08-15-2012-02-12",6.1426431111145e-06,"urban"
"SYMW",2011-01-24,2011-01-30,"admin2",7,NA,1,FALSE,75544.7367865121,"SYMW-2011-01-24-2011-12-25",2.70508595391638e-05,"urban"
"SYMW",2011-01-31,2011-02-06,"admin2",15,NA,0,FALSE,75544.7367865121,"SYMW-2011-01-24-2011-12-25",2.70508595391638e-05,"urban"
"SYMW",2011-02-07,2011-02-13,"admin2",46,NA,0,FALSE,75544.7367865121,"SYMW-2011-01-24-2011-12-25",2.70508595391638e-05,"urban"
"SYMW",2011-02-14,2011-02-20,"admin2",47,NA,1,FALSE,75544.7367865121,"SYMW-2011-01-24-2011-12-25",2.70508595391638e-05,"urban"
"SYMW",2011-02-21,2011-02-27,"admin2",28,NA,0,FALSE,75544.7367865121,"SYMW-2011-01-24-2011-12-25",2.70508595391638e-05,"urban"
"SYMW",2011-02-28,2011-03-06,"admin2",17,NA,0,FALSE,75544.7367865121,"SYMW-2011-01-24-2011-12-25",2.70508595391638e-05,"urban"
"SYMW",2011-03-07,2011-03-13,"admin2",25,NA,0,FALSE,75544.7367865121,"SYMW-2011-01-24-2011-12-25",2.70508595391638e-05,"urban"
"SYMW",2011-03-14,2011-03-20,"admin2",32,NA,1,FALSE,75544.7367865121,"SYMW-2011-01-24-2011-12-25",2.70508595391638e-05,"urban"
"SYMW",2011-03-21,2011-03-27,"admin2",21,NA,0,FALSE,75544.7367865121,"SYMW-2011-01-24-2011-12-25",2.70508595391638e-05,"urban"
"SYMW",2011-03-28,2011-04-03,"admin2",19,NA,0,FALSE,75544.7367865121,"SYMW-2011-01-24-2011-12-25",2.70508595391638e-05,"urban"
"SYMW",2011-04-04,2011-04-10,"admin2",16,NA,0,FALSE,75544.7367865121,"SYMW-2011-01-24-2011-12-25",2.70508595391638e-05,"urban"
"SYMW",2011-04-11,2011-04-17,"admin2",6,NA,0,FALSE,75544.7367865121,"SYMW-2011-01-24-2011-12-25",2.70508595391638e-05,"urban"
"SYMW",2011-04-18,2011-04-24,"admin2",3,NA,0,FALSE,75544.7367865121,"SYMW-2011-01-24-2011-12-25",2.70508595391638e-05,"urban"
"SYMW",2011-04-25,2011-05-01,"admin2",3,NA,0,FALSE,75544.7367865121,"SYMW-2011-01-24-2011-12-25",2.70508595391638e-05,"urban"
"SYMW",2011-05-02,2011-05-08,"admin2",1,NA,0,FALSE,75544.7367865121,"SYMW-2011-01-24-2011-12-25",2.70508595391638e-05,"urban"
"SYMW",2011-05-09,2011-05-15,"admin2",2,NA,0,FALSE,75544.7367865121,"SYMW-2011-01-24-2011-12-25",2.70508595391638e-05,"urban"
"SYMW",2011-05-16,2011-05-22,"admin2",1,NA,0,FALSE,75544.7367865121,"SYMW-2011-01-24-2011-12-25",2.70508595391638e-05,"urban"
"SYMW",2011-05-23,2011-05-29,"admin2",0,NA,0,FALSE,75544.7367865121,"SYMW-2011-01-24-2011-12-25",2.70508595391638e-05,"urban"
"SYMW",2011-05-30,2011-06-05,"admin2",1,NA,0,FALSE,75544.7367865121,"SYMW-2011-01-24-2011-12-25",2.70508595391638e-05,"urban"
"SYMW",2011-06-06,2011-06-12,"admin2",4,NA,0,FALSE,75544.7367865121,"SYMW-2011-01-24-2011-12-25",2.70508595391638e-05,"urban"
"SYMW",2011-06-13,2011-06-19,"admin2",1,NA,0,FALSE,75544.7367865121,"SYMW-2011-01-24-2011-12-25",2.70508595391638e-05,"urban"
"SYMW",2011-06-20,2011-06-26,"admin2",3,NA,0,FALSE,75544.7367865121,"SYMW-2011-01-24-2011-12-25",2.70508595391638e-05,"urban"
"SYMW",2011-06-27,2011-07-03,"admin2",1,NA,0,FALSE,75544.7367865121,"SYMW-2011-01-24-2011-12-25",2.70508595391638e-05,"urban"
"SYMW",2011-07-04,2011-07-10,"admin2",3,NA,0,FALSE,75544.7367865121,"SYMW-2011-01-24-2011-12-25",2.70508595391638e-05,"urban"
"SYMW",2011-07-11,2011-07-17,"admin2",8,NA,0,FALSE,75544.7367865121,"SYMW-2011-01-24-2011-12-25",2.70508595391638e-05,"urban"
"SYMW",2011-07-18,2011-07-24,"admin2",9,NA,0,FALSE,75544.7367865121,"SYMW-2011-01-24-2011-12-25",2.70508595391638e-05,"urban"
"SYMW",2011-07-25,2011-07-31,"admin2",10,NA,0,FALSE,75544.7367865121,"SYMW-2011-01-24-2011-12-25",2.70508595391638e-05,"urban"
"SYMW",2011-08-01,2011-08-07,"admin2",15,NA,0,FALSE,75544.7367865121,"SYMW-2011-01-24-2011-12-25",2.70508595391638e-05,"urban"
"SYMW",2011-08-08,2011-08-14,"admin2",7,NA,0,FALSE,75544.7367865121,"SYMW-2011-01-24-2011-12-25",2.70508595391638e-05,"urban"
"SYMW",2011-08-15,2011-08-21,"admin2",10,NA,0,FALSE,75544.7367865121,"SYMW-2011-01-24-2011-12-25",2.70508595391638e-05,"urban"
"SYMW",2011-08-22,2011-08-28,"admin2",15,NA,0,FALSE,75544.7367865121,"SYMW-2011-01-24-2011-12-25",2.70508595391638e-05,"urban"
"SYMW",2011-08-29,2011-09-04,"admin2",15,NA,0,FALSE,75544.7367865121,"SYMW-2011-01-24-2011-12-25",2.70508595391638e-05,"urban"
"SYMW",2011-09-05,2011-09-11,"admin2",7,NA,0,FALSE,75544.7367865121,"SYMW-2011-01-24-2011-12-25",2.70508595391638e-05,"urban"
"SYMW",2011-09-12,2011-09-18,"admin2",20,NA,0,FALSE,75544.7367865121,"SYMW-2011-01-24-2011-12-25",2.70508595391638e-05,"urban"
"SYMW",2011-09-19,2011-09-25,"admin2",60,NA,2,FALSE,75544.7367865121,"SYMW-2011-01-24-2011-12-25",2.70508595391638e-05,"urban"
"SYMW",2011-09-26,2011-10-02,"admin2",42,NA,2,FALSE,75544.7367865121,"SYMW-2011-01-24-2011-12-25",2.70508595391638e-05,"urban"
"SYMW",2011-10-03,2011-10-09,"admin2",34,NA,2,FALSE,75544.7367865121,"SYMW-2011-01-24-2011-12-25",2.70508595391638e-05,"urban"
"SYMW",2011-10-10,2011-10-16,"admin2",71,NA,0,FALSE,75544.7367865121,"SYMW-2011-01-24-2011-12-25",2.70508595391638e-05,"urban"
"SYMW",2011-10-17,2011-10-23,"admin2",70,NA,1,FALSE,75544.7367865121,"SYMW-2011-01-24-2011-12-25",2.70508595391638e-05,"urban"
"SYMW",2011-10-24,2011-10-30,"admin2",69,NA,0,FALSE,75544.7367865121,"SYMW-2011-01-24-2011-12-25",2.70508595391638e-05,"urban"
"SYMW",2011-10-31,2011-11-06,"admin2",63,NA,0,FALSE,75544.7367865121,"SYMW-2011-01-24-2011-12-25",2.70508595391638e-05,"urban"
"SYMW",2011-11-07,2011-11-13,"admin2",64,NA,0,FALSE,75544.7367865121,"SYMW-2011-01-24-2011-12-25",2.70508595391638e-05,"urban"
"SYMW",2011-11-14,2011-11-20,"admin2",31,NA,0,FALSE,75544.7367865121,"SYMW-2011-01-24-2011-12-25",2.70508595391638e-05,"urban"
"SYMW",2011-11-21,2011-11-27,"admin2",9,NA,0,FALSE,75544.7367865121,"SYMW-2011-01-24-2011-12-25",2.70508595391638e-05,"urban"
"SYMW",2011-11-28,2011-12-04,"admin2",5,NA,0,FALSE,75544.7367865121,"SYMW-2011-01-24-2011-12-25",2.70508595391638e-05,"urban"
"SYMW",2011-12-05,2011-12-11,"admin2",3,NA,0,FALSE,75544.7367865121,"SYMW-2011-01-24-2011-12-25",2.70508595391638e-05,"urban"
"SYMW",2011-12-12,2011-12-18,"admin2",2,NA,0,FALSE,75544.7367865121,"SYMW-2011-01-24-2011-12-25",2.70508595391638e-05,"urban"
"SYMW",2011-12-19,2011-12-25,"admin2",0,NA,0,FALSE,75544.7367865121,"SYMW-2011-01-24-2011-12-25",2.70508595391638e-05,"urban"
"SYMW",2022-03-07,2022-03-13,"admin2",7,NA,0,FALSE,137969.013331298,"SYMW-2022-03-07-2022-07-17",2.70508595391638e-05,"urban"
"SYMW",2022-03-14,2022-03-20,"admin2",8,NA,1,FALSE,137969.013331298,"SYMW-2022-03-07-2022-07-17",2.70508595391638e-05,"urban"
"SYMW",2022-03-21,2022-03-27,"admin2",127,NA,7,FALSE,137969.013331298,"SYMW-2022-03-07-2022-07-17",2.70508595391638e-05,"urban"
"SYMW",2022-03-28,2022-04-03,"admin2",142,NA,1,FALSE,137969.013331298,"SYMW-2022-03-07-2022-07-17",2.70508595391638e-05,"urban"
"SYMW",2022-04-04,2022-04-10,"admin2",72,NA,1,FALSE,137969.013331298,"SYMW-2022-03-07-2022-07-17",2.70508595391638e-05,"urban"
"SYMW",2022-04-11,2022-04-17,"admin2",45,NA,0,FALSE,137969.013331298,"SYMW-2022-03-07-2022-07-17",2.70508595391638e-05,"urban"
"SYMW",2022-04-18,2022-04-24,"admin2",16,NA,0,FALSE,137969.013331298,"SYMW-2022-03-07-2022-07-17",2.70508595391638e-05,"urban"
"SYMW",2022-04-25,2022-05-01,"admin2",18,NA,0,FALSE,137969.013331298,"SYMW-2022-03-07-2022-07-17",2.70508595391638e-05,"urban"
"SYMW",2022-05-02,2022-05-08,"admin2",12,NA,0,FALSE,137969.013331298,"SYMW-2022-03-07-2022-07-17",2.70508595391638e-05,"urban"
"SYMW",2022-05-09,2022-05-15,"admin2",8,NA,0,FALSE,137969.013331298,"SYMW-2022-03-07-2022-07-17",2.70508595391638e-05,"urban"
"SYMW",2022-05-16,2022-05-22,"admin2",8,NA,1,FALSE,137969.013331298,"SYMW-2022-03-07-2022-07-17",2.70508595391638e-05,"urban"
"SYMW",2022-05-23,2022-05-29,"admin2",7,NA,1,FALSE,137969.013331298,"SYMW-2022-03-07-2022-07-17",2.70508595391638e-05,"urban"
"SYMW",2022-05-30,2022-06-05,"admin2",8,NA,0,FALSE,137969.013331298,"SYMW-2022-03-07-2022-07-17",2.70508595391638e-05,"urban"
"SYMW",2022-06-06,2022-06-12,"admin2",9,NA,1,FALSE,137969.013331298,"SYMW-2022-03-07-2022-07-17",2.70508595391638e-05,"urban"
"SYMW",2022-06-13,2022-06-19,"admin2",1,NA,0,FALSE,137969.013331298,"SYMW-2022-03-07-2022-07-17",2.70508595391638e-05,"urban"
"SYMW",2022-06-20,2022-06-26,"admin2",8,NA,0,FALSE,137969.013331298,"SYMW-2022-03-07-2022-07-17",2.70508595391638e-05,"urban"
"SYMW",2022-06-27,2022-07-03,"admin2",5,NA,0,FALSE,137969.013331298,"SYMW-2022-03-07-2022-07-17",2.70508595391638e-05,"urban"
"SYMW",2022-07-04,2022-07-10,"admin2",0,NA,NA,TRUE,137969.013331298,"SYMW-2022-03-07-2022-07-17",2.70508595391638e-05,"urban"
"SYMW",2022-07-11,2022-07-17,"admin2",0,NA,NA,TRUE,137969.013331298,"SYMW-2022-03-07-2022-07-17",2.70508595391638e-05,"urban"
"GUYT",2022-03-21,2022-03-27,"admin2",24,NA,0,FALSE,16988.4433040583,"GUYT-2022-03-21-2022-07-10",6.19413776097997e-05,"rural"
"GUYT",2022-03-28,2022-04-03,"admin2",62,NA,1,FALSE,16988.4433040583,"GUYT-2022-03-21-2022-07-10",6.19413776097997e-05,"rural"
"GUYT",2022-04-04,2022-04-10,"admin2",65,NA,1,FALSE,16988.4433040583,"GUYT-2022-03-21-2022-07-10",6.19413776097997e-05,"rural"
"GUYT",2022-04-11,2022-04-17,"admin2",52,NA,5,FALSE,16988.4433040583,"GUYT-2022-03-21-2022-07-10",6.19413776097997e-05,"rural"
"GUYT",2022-04-18,2022-04-24,"admin2",21,NA,0,FALSE,16988.4433040583,"GUYT-2022-03-21-2022-07-10",6.19413776097997e-05,"rural"
"GUYT",2022-04-25,2022-05-01,"admin2",33,NA,0,FALSE,16988.4433040583,"GUYT-2022-03-21-2022-07-10",6.19413776097997e-05,"rural"
"GUYT",2022-05-02,2022-05-08,"admin2",29,NA,0,FALSE,16988.4433040583,"GUYT-2022-03-21-2022-07-10",6.19413776097997e-05,"rural"
"GUYT",2022-05-09,2022-05-15,"admin2",17,NA,0,FALSE,16988.4433040583,"GUYT-2022-03-21-2022-07-10",6.19413776097997e-05,"rural"
"GUYT",2022-05-16,2022-05-22,"admin2",31,NA,0,FALSE,16988.4433040583,"GUYT-2022-03-21-2022-07-10",6.19413776097997e-05,"rural"
"GUYT",2022-05-23,2022-05-29,"admin2",24,NA,0,FALSE,16988.4433040583,"GUYT-2022-03-21-2022-07-10",6.19413776097997e-05,"rural"
"GUYT",2022-05-30,2022-06-05,"admin2",17,NA,0,FALSE,16988.4433040583,"GUYT-2022-03-21-2022-07-10",6.19413776097997e-05,"rural"
"GUYT",2022-06-06,2022-06-12,"admin2",9,NA,0,FALSE,16988.4433040583,"GUYT-2022-03-21-2022-07-10",6.19413776097997e-05,"rural"
